PropertyClass,ZoningCategory,RoadAccessLength,LandArea,RoadType,PlotShape,LandElevation,UtilityAccess,PlotConfiguration,LandSlope,District,NearbyTransport1,NearbyTransport2,PropertyType,HotelStyle,RoofDesign,RoofMaterial,ExteriorPrimary,ExteriorSecondary,FacadeArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementHeight,BasementCondition,BasementExposure,BasementFacilityType1,BasementFacilityType2,BasementUnfinishedSF,BasementTotalSF,HeatingType,HeatingQuality,CentralAC,ElectricalSystem,LowQualityArea,UsableArea,GuestRooms,Kitchens,KitchenQuality,TotalRooms,PropertyFunctionality,Lounges,ParkingType,ParkingConstructionYear,ParkingFinish,ParkingCapacity,ParkingQuality,ParkingCondition,DrivewayType,SwimmingPoolArea,ExtraFacilityValue,MonthSold,YearSold,DealType,DealCondition,HotelValue,TotalOutdoorArea,TotalSF,TotalBaths,OverallScore,Age,YearsSinceRemodel,Qual_x_GroundSF
90,RL,78.0,10530,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,ImStucc,90.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0,975,GasA,TA,Y,SBrkr,0,1004,2,1,TA,4,Typ,0,Attchd,1977.0,Unf,2,TA,TA,Y,0,0,5,2006,WD,Normal,135000.0,0,1508,2.0,5.5,29,29,6024
20,RM,80.0,8546,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1121,1121,GasA,Ex,Y,SBrkr,0,1121,2,1,TA,5,Typ,0,Attchd,2003.0,RFn,2,TA,TA,Y,0,0,3,2010,WD,Normal,140000.0,196,1757,2.0,4.5,7,6,4484
20,RL,78.0,10335,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,891,1461,GasA,Gd,Y,SBrkr,0,1721,3,1,TA,7,Min1,1,Attchd,1968.0,RFn,2,TA,TA,Y,0,0,7,2006,WD,Normal,180000.0,276,2437,2.5,5.5,38,13,8605
20,RL,103.0,11175,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1316,1316,GasA,Ex,Y,SBrkr,0,1316,3,1,Gd,6,Typ,1,Attchd,2007.0,Fin,2,TA,TA,Y,0,0,10,2007,New,Partial,200141.0,20,1776,2.0,6.0,0,0,9212
20,RL,84.0,8658,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,101.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,445,1088,GasA,Ex,Y,SBrkr,0,1324,3,1,TA,6,Typ,1,Attchd,1965.0,RFn,2,TA,TA,Y,0,0,12,2006,WD,Abnorml,160000.0,138,1902,2.0,5.5,41,41,7944
120,RL,70.0,5814,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,Unf,184,1220,GasA,Gd,Y,SBrkr,0,1360,1,1,Gd,4,Typ,1,Attchd,1984.0,RFn,2,TA,TA,Y,0,0,8,2009,COD,Abnorml,187500.0,63,1988,2.0,6.5,25,25,10880
20,RL,73.0,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,220.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1194,1194,GasA,TA,Y,SBrkr,0,1194,3,1,TA,6,Typ,0,Attchd,1959.0,RFn,1,TA,TA,Y,0,0,4,2010,WD,Normal,148000.0,120,1626,2.0,6.0,51,51,7164
20,RL,88.0,11394,Pave,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,411,1856,GasA,Ex,Y,SBrkr,0,1856,1,1,Ex,8,Typ,1,Attchd,2010.0,Fin,3,TA,TA,Y,0,0,6,2010,New,Partial,394432.0,113,2803,2.5,5.5,0,0,16704
20,RL,70.0,9819,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,432,882,GasA,TA,Y,SBrkr,0,900,3,1,TA,5,Typ,0,Detchd,1970.0,Unf,1,TA,TA,Y,0,0,2,2010,WD,Normal,122000.0,0,1180,1.0,5.0,43,43,4500
50,RL,60.0,8160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,444,756,GasA,Fa,N,FuseF,0,1134,3,1,TA,7,Typ,0,Detchd,1940.0,Unf,1,TA,TA,P,0,0,4,2007,WD,AdjLand,126000.0,0,1374,2.5,5.5,67,57,3780
60,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,114,804,GasA,Ex,Y,SBrkr,0,1961,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,2,TA,TA,Y,0,0,6,2009,WD,Normal,215000.0,317,2838,3.5,5.5,8,7,4824
20,RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,PConc,TA,Gd,No,GLQ,Unf,0,816,GasA,Ex,Y,SBrkr,0,816,2,1,TA,4,Typ,0,Detchd,1985.0,Fin,2,TA,TA,Y,0,0,6,2008,WD,Normal,138000.0,0,1632,2.0,6.5,26,5,4080
20,RL,109.0,8724,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,402,894,GasA,Gd,Y,SBrkr,0,894,3,1,TA,5,Typ,1,Attchd,1968.0,Fin,2,TA,TA,Y,0,0,5,2007,WD,Normal,129000.0,0,1344,1.0,5.0,39,39,4470
160,RM,70.0,1974,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,212,546,GasA,TA,Y,SBrkr,0,1092,3,1,TA,6,Typ,0,Attchd,1973.0,RFn,1,TA,TA,Y,0,0,5,2010,WD,Normal,83500.0,216,1594,1.5,4.5,37,37,2184
20,RL,85.0,10452,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,594,1094,GasA,Ex,Y,SBrkr,0,1094,3,1,TA,5,Typ,2,Attchd,1953.0,RFn,2,TA,TA,Y,0,0,6,2008,WD,Normal,155000.0,287,1876,1.0,5.5,55,55,6564
20,RL,90.0,14115,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,0.0,TA,TA,PConc,TA,TA,No,ALQ,GLQ,230,1073,GasA,Ex,Y,SBrkr,0,1811,2,1,Ex,6,Typ,1,Attchd,1956.0,Fin,2,TA,TA,Y,0,0,7,2006,WD,Abnorml,230000.0,280,2561,1.0,6.5,50,2,10866
190,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,None,None,None,None,None,0,0,GasA,TA,N,FuseA,0,1294,3,2,TA,7,Typ,0,None,,None,0,None,None,N,0,0,8,2008,WD,Normal,106250.0,544,1838,2.0,5.5,108,8,2776
60,RL,70.0,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,573.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,318,1057,GasA,Ex,Y,SBrkr,0,2034,3,1,Gd,8,Typ,0,Attchd,1998.0,RFn,2,TA,TA,Y,0,0,2,2009,WD,Normal,219500.0,612,3291,3.5,6.0,12,11,7399
20,RL,70.0,10920,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,212.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,520,1253,GasA,TA,Y,SBrkr,0,1253,2,1,TA,5,Typ,1,Attchd,1960.0,RFn,1,TA,TA,Y,0,0,5,2008,WD,Normal,157000.0,389,1994,2.5,5.5,48,48,7518
60,RL,70.0,11170,Pave,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,Wood,Gd,TA,No,LwQ,Unf,0,1216,GasA,Ex,Y,SBrkr,0,2514,4,1,TA,8,Typ,0,Attchd,1990.0,Fin,2,TA,TA,Y,0,0,4,2006,WD,Normal,250000.0,0,3207,2.5,6.0,16,15,9086
20,RL,70.0,11000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,184,1154,GasA,Ex,Y,SBrkr,0,1154,3,1,TA,6,Typ,1,Attchd,1966.0,RFn,2,TA,TA,Y,0,0,11,2009,WD,Normal,154000.0,58,1692,1.5,5.5,43,43,5770
60,RL,105.0,15578,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728,728,GasA,Gd,Y,SBrkr,0,1456,3,1,TA,8,Typ,0,Attchd,2006.0,RFn,2,TA,TA,Y,0,0,5,2006,New,Partial,172785.0,0,1885,2.5,5.5,0,0,4368
60,RL,60.0,8123,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,16.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,982,982,GasA,Ex,Y,SBrkr,0,1800,3,1,TA,7,Typ,1,Attchd,2000.0,Fin,2,TA,TA,Y,0,0,6,2009,WD,Normal,179000.0,163,2426,2.5,5.5,9,9,6042
50,RL,60.0,10410,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,660,660,GasA,Ex,Y,SBrkr,144,1656,3,1,TA,8,Min2,0,Detchd,1916.0,Unf,1,Fa,Fa,N,0,0,8,2009,WD,Normal,135000.0,0,1692,2.5,6.0,93,22,4040
60,RL,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,89,1252,GasA,Ex,Y,SBrkr,0,2365,3,1,Gd,8,Typ,1,Attchd,1999.0,RFn,3,TA,TA,Y,0,0,7,2009,WD,Normal,337000.0,308,3529,3.5,6.5,10,10,10144
20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,266.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,490,1436,GasA,Ex,Y,SBrkr,0,1436,3,1,Gd,8,Typ,0,Attchd,2004.0,Unf,2,TA,TA,Y,0,0,4,2008,WD,Normal,210000.0,237,2157,3.0,6.0,4,4,10052
80,RL,70.0,11333,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,490,1029,GasA,TA,Y,SBrkr,0,1062,3,1,TA,5,Typ,2,Attchd,1976.0,RFn,2,TA,TA,Y,0,0,5,2007,WD,Normal,146800.0,120,1721,2.0,5.5,31,31,6372
50,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Fa,TA,No,ALQ,Unf,170,796,GasA,Gd,Y,SBrkr,0,1466,3,1,Gd,7,Min1,1,Attchd,1950.0,Unf,2,TA,TA,Y,0,500,4,2006,WD,Normal,170000.0,457,2489,2.5,6.5,70,17,5480
85,RL,88.0,11782,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,210,1109,GasA,TA,Y,SBrkr,0,1155,3,1,Gd,6,Min2,0,Detchd,1987.0,Unf,2,TA,TA,Y,0,400,6,2010,WD,Normal,148000.0,192,1923,2.0,6.0,49,15,5775
20,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,726,1536,GasA,Ex,Y,SBrkr,0,1536,3,1,Gd,7,Typ,0,Attchd,2002.0,RFn,2,TA,TA,Y,0,0,12,2008,WD,Normal,214000.0,266,2334,3.0,6.0,6,5,10752
20,RL,69.0,9920,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,448,971,GasA,TA,Y,SBrkr,0,971,3,1,TA,5,Typ,1,Attchd,1969.0,Unf,1,TA,TA,Y,0,0,5,2006,WD,Normal,128500.0,0,1271,1.5,5.5,37,37,4855
80,RL,37.0,7937,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,184,1003,GasA,TA,Y,SBrkr,0,1003,3,1,TA,6,Typ,0,Detchd,1984.0,Unf,2,TA,TA,Y,0,0,3,2006,WD,Normal,142500.0,120,1711,2.0,6.0,22,22,6018
20,RL,73.0,11883,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,196.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,814,1504,GasA,Ex,Y,SBrkr,0,1504,3,1,Gd,6,Typ,1,Attchd,1996.0,Fin,2,TA,TA,Y,0,0,6,2009,WD,Normal,203000.0,181,2163,3.0,6.0,13,13,10528
90,RL,95.0,11345,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,Gable,Roll,AsbShng,AsbShng,567.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,708,928,GasA,Gd,Y,FuseA,0,1920,4,2,TA,10,Typ,0,Detchd,1948.0,Unf,2,TA,Fa,Y,0,0,7,2007,WD,Normal,137000.0,0,2320,2.0,5.0,59,57,4640
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,320.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,326,1242,GasA,Fa,Y,SBrkr,0,1242,3,1,TA,6,Typ,1,Attchd,1973.0,Unf,2,TA,TA,Y,0,0,9,2007,WD,Normal,175500.0,0,1770,1.5,6.5,34,34,8694
70,RL,66.0,9042,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,0.0,Ex,Gd,Stone,TA,Gd,No,GLQ,Unf,877,1152,GasA,Ex,Y,SBrkr,0,2340,4,1,Gd,9,Typ,2,Attchd,1941.0,RFn,1,TA,TA,Y,0,2500,5,2010,WD,Normal,266500.0,60,2652,2.0,8.0,69,4,8316
20,RL,48.0,12137,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,442.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1649,1649,GasA,Ex,Y,SBrkr,0,1661,3,1,Gd,6,Typ,0,Attchd,1998.0,RFn,2,TA,TA,Y,0,0,5,2010,WD,Normal,224900.0,34,2293,2.0,6.0,12,12,11627
20,RL,70.0,7917,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,Unf,392,1143,GasA,TA,Y,SBrkr,0,1113,3,1,TA,6,Typ,1,Attchd,1987.0,RFn,1,TA,Gd,Y,0,0,5,2007,WD,Normal,148000.0,400,2017,2.5,6.5,31,31,6678
50,RL,51.0,4712,Pave,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,363,747,GasA,TA,Y,SBrkr,0,1230,3,1,TA,5,Typ,0,Detchd,1946.0,Unf,1,TA,TA,Y,0,0,8,2006,WD,Abnorml,121600.0,120,1655,2.5,5.5,60,56,3096
20,RL,75.0,10125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,276,1196,GasA,TA,Y,SBrkr,0,1279,3,1,TA,6,Typ,2,Detchd,1980.0,Unf,2,TA,TA,Y,0,0,2,2008,WD,Normal,171500.0,321,2073,2.5,6.0,31,31,7674
60,RL,110.0,13688,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,664.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,556,1572,GasA,Ex,Y,SBrkr,0,2668,3,1,Ex,10,Typ,2,BuiltIn,2003.0,Fin,3,TA,TA,Y,0,0,3,2008,WD,Normal,412500.0,400,3794,3.5,7.0,5,4,14148
30,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,628,780,GasA,TA,Y,FuseA,360,1208,2,1,TA,5,Typ,0,Detchd,1962.0,Unf,2,TA,TA,Y,0,0,1,2009,WD,Normal,103000.0,135,1522,1.0,4.5,84,59,3392
20,RL,65.0,8767,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1286,1310,GasA,Ex,Y,SBrkr,0,1310,3,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2,TA,TA,Y,0,0,7,2006,New,Partial,164990.0,0,1710,2.0,6.0,1,1,9170
60,RL,82.0,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,1234,1234,GasA,Ex,Y,SBrkr,0,2576,4,1,Ex,10,Typ,1,BuiltIn,2006.0,Fin,3,TA,TA,Y,0,0,7,2006,New,Partial,361919.0,424,3666,2.5,6.5,0,0,10112
90,RM,60.0,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,180.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,0,936,GasA,TA,Y,SBrkr,0,936,2,1,TA,4,Typ,0,Detchd,1980.0,Unf,2,TA,TA,Y,0,0,8,2007,WD,Normal,140000.0,49,1657,2.0,5.0,27,27,4680
70,RL,66.0,6858,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,806,806,GasA,TA,N,FuseF,0,1647,4,1,Fa,6,Typ,0,Detchd,1920.0,Unf,1,TA,TA,Y,0,0,5,2010,WD,Normal,128000.0,202,2065,2.5,5.0,95,60,5046
20,RL,64.0,7406,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,515,1199,GasA,Ex,Y,SBrkr,0,1220,2,1,Gd,6,Typ,0,Attchd,2006.0,RFn,2,TA,TA,Y,0,0,7,2006,New,Partial,194000.0,159,2011,3.0,6.0,0,0,8540
20,RL,70.0,7700,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,276,882,GasA,TA,Y,SBrkr,0,882,3,1,TA,5,Typ,0,Detchd,1980.0,Unf,2,TA,TA,Y,0,0,3,2007,WD,Normal,112500.0,96,1439,2.0,5.0,35,35,4410
160,RM,24.0,2016,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,304.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,630,630,GasA,TA,Y,SBrkr,0,1302,3,1,TA,6,Typ,0,Detchd,1970.0,Unf,2,TA,TA,Y,0,0,4,2007,WD,Normal,106000.0,0,1742,2.5,5.0,37,37,3150
20,RL,99.0,11851,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1424,1424,GasA,Ex,Y,SBrkr,0,1442,3,1,TA,5,Typ,0,Attchd,1990.0,RFn,2,TA,TA,Y,0,0,5,2009,WD,Normal,180500.0,34,1976,2.0,6.0,19,19,10094
120,RL,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,408,1561,GasA,Ex,Y,SBrkr,0,1561,2,1,Ex,6,Typ,1,Attchd,2005.0,Fin,2,TA,TA,Y,0,0,8,2007,WD,Normal,277500.0,250,2367,3.0,7.0,2,2,14049
120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,320.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,338,1204,GasA,Ex,Y,SBrkr,0,1204,2,1,TA,5,Typ,0,Attchd,1998.0,Fin,2,TA,TA,Y,0,0,6,2009,WD,Normal,162000.0,247,1863,3.0,5.5,11,11,7224
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gambrel,CompShg,MetalSd,MetalSd,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,Unf,548,689,GasA,Ex,Y,SBrkr,0,1378,3,1,Gd,7,Typ,1,Detchd,1928.0,Unf,2,TA,TA,N,0,0,10,2008,WD,Normal,161000.0,116,1854,2.0,8.0,80,3,4823
120,RM,70.0,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,147.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,151,848,GasA,Ex,Y,SBrkr,0,848,1,1,Gd,3,Typ,1,Attchd,2004.0,RFn,2,TA,TA,Y,0,0,5,2008,WD,Normal,149300.0,149,1417,2.0,5.5,4,4,5088
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,125,1525,GasA,Ex,Y,SBrkr,0,1525,3,1,Gd,6,Typ,0,Attchd,2000.0,RFn,2,TA,TA,Y,0,0,9,2006,WD,Normal,235000.0,255,2321,3.0,6.0,6,6,10675
20,RL,85.0,8500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,203.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,635,1235,GasA,TA,Y,SBrkr,0,1235,2,1,TA,6,Typ,0,Attchd,1961.0,Unf,2,TA,TA,Y,0,0,12,2006,WD,Abnorml,98600.0,0,1715,1.0,4.0,45,45,6175
60,RL,73.0,8499,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,616,616,GasA,Ex,Y,SBrkr,0,1412,3,1,Gd,6,Typ,1,BuiltIn,2007.0,Fin,2,TA,TA,Y,0,0,3,2007,New,Partial,156932.0,36,1880,2.5,5.5,1,0,3696
90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,None,None,None,None,None,0,0,GasA,TA,Y,SBrkr,0,2240,6,2,TA,12,Typ,0,Detchd,1979.0,Unf,2,TA,TA,Y,0,0,6,2009,WD,Alloca,142953.0,154,2922,2.0,5.0,30,30,5600
60,RL,70.0,13346,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,367,1095,GasA,Ex,Y,SBrkr,0,2295,4,1,Gd,9,Typ,1,Attchd,1992.0,RFn,2,TA,TA,Y,0,0,7,2006,WD,Normal,268000.0,40,2925,3.5,6.0,14,6,8162
20,RL,48.0,10635,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,171.0,Gd,TA,PConc,Gd,TA,Av,BLQ,GLQ,315,1657,GasA,Ex,Y,SBrkr,0,1668,3,1,Gd,8,Typ,1,Attchd,2003.0,Fin,2,TA,TA,Y,0,0,5,2010,WD,Normal,232000.0,262,2432,3.0,6.5,7,7,13344
